,Bedrooms,Bathrooms,Sqm,Cost,Zscore
5180,0,1,22,893000.0,-0.46475336083926794
5181,2,1,81,2050000.0,-0.40630779529309874
5182,2,2,86,4500000.0,-0.28254665822471964
5183,4,3,113,6850000.0,-0.16383699613872335
5184,3,2,120,6200000.0,-0.19667158352421168
5185,3,2,127,5540000.0,-0.23001131840793831
5186,3,2,68,6700000.0,-0.17141420861229759
5187,3,1,56,1950000.0,-0.4113592702754815
5188,3,2,68,6270000.0,-0.19313555103654373
5189,0,1,22,893000.0,-0.46475336083926794
5190,3,3,128,4850000.0,-0.2648664957863798
5191,4,0,0,5000000.0,-0.25728928331280554
5192,0,1,22,999000.0,-0.45939879735794215
5193,3,3,240,6700000.0,-0.17141420861229759
5194,2,1,35,1700000.0,-0.4239879577314386
5195,3,1,42,2110000.0,-0.403276910303669
5196,0,1,30,3850000.0,-0.31538124561020797
5197,2,1,20,900000.0,-0.46439975759050117
5198,3,1,42,2280000.0,-0.39468940283361825
5199,4,3,152,7000000.0,-0.15625978366514914
5200,0,1,24,1150000.0,-0.4517710701345441
5201,3,2,132,2310000.0,-0.3931739603389034
5202,5,3,142,10200000.0,0.005387415771101109
5203,3,3,121,7310000.0,-0.14060021121976238
5204,3,2,46,4000000.0,-0.30780403313663374
5205,3,2,100,4500000.0,-0.28254665822471964
5206,2,1,37,2700000.0,-0.3734732079076104
5207,3,2,46,1720000.0,-0.422977662734962
5208,3,1,42,1830000.0,-0.4174210402543409
5209,5,8,525,35000000.0,1.2581532114020404
5210,4,3,83,7060000.0,-0.15322889867571943
5211,0,1,22,600000.0,-0.4795541825376496
5212,2,1,42,3040000.0,-0.3562981929675088
5213,2,1,22,1290000.0,-0.4446990051592081
5214,4,3,400,13700000.0,0.1821890401544998
5215,2,1,44,1200000.0,-0.4492453326433527
5216,3,3,200,12500000.0,0.12157134036590597
5217,4,4,280,14900000.0,0.24280673994309365
5218,2,2,266,18000000.0,0.3994024643969611
5219,2,1,66,2000000.0,-0.40883353278429013
5220,3,2,65,5970000.0,-0.20828997598369217
5221,2,1,40,2090000.0,-0.4042872053001456
5222,5,3,85,3990000.0,-0.308309180634872
5223,3,3,230,11800000.0,0.08621101548922623
5224,2,2,63,4340000.0,-0.29062901819653214
5225,5,3,142,11600000.0,0.07610806552446059
5226,5,3,100,6620000.0,-0.17545538859820384
5227,2,1,45,4000000.0,-0.30780403313663374
5228,2,1,48,7310000.0,-0.14060021121976238
5229,3,3,95,6060000.0,-0.20374364849954762
5230,5,3,220,8000000.0,-0.10574503384132093
5231,5,3,100,6810000.0,-0.16585758613167648
5232,5,2,143,9450000.0,-0.03249864659677004
5233,2,1,63,1500000.0,-0.43409090769620423
5234,3,2,98,10300000.0,0.010438890753483929
5235,3,3,200,17000000.0,0.3488877145731329
5236,3,1,55,3600000.0,-0.328009933066165
5237,3,2,130,3000000.0,-0.35831878296046193
5238,2,1,40,2540000.0,-0.3815555678794229
5239,2,1,35,1560000.0,-0.4310600227067745
5240,3,2,88,5590000.0,-0.2274855809167469
5241,2,1,40,3400000.0,-0.3381128830309306
5242,4,2,110,9500000.0,-0.02997290910557863
5243,2,1,22,1080000.0,-0.4553071026222121
5244,3,3,204,9850000.0,-0.012292746667238761
5245,3,3,182,8500000.0,-0.08048765892940683
5246,3,2,66,4740000.0,-0.2704231182670009
5247,3,2,75,5390000.0,-0.23758853088151252
5248,3,2,69,4110000.000000001,-0.30224741065601257
5249,3,1,42,1850000.0,-0.41641074525786437
5250,3,1,53,2100000.0,-0.4037820578019073
5251,2,1,45,1440000.0,-0.4371217926856339
5252,5,5,187,27100000.0,0.8590866877937977
5253,5,5,187,27100000.0,0.8590866877937977
5254,2,2,70,1950000.0,-0.4113592702754815
5255,2,1,50,3190000.0,-0.3487209804939346
5256,4,3,83,6340000.0,-0.18959951854887575
5257,4,3,113,6850000.0,-0.16383699613872335
5258,0,1,36,1000000.0,-0.45934828260811833
5259,3,2,104,5340000.0,-0.24011426837270394
5260,2,1,136,1100000.0,-0.4542968076257355
5261,2,1,42,1670000.0,-0.4255034002261534
5262,4,3,268,12000000.0,0.09631396545399187
5263,2,2,66,3960000.0,-0.30982462312958686
5264,3,2,63,5640000.0,-0.22495984342555547
5265,3,3,118,5400000.0,-0.23708338338327425
5267,0,1,42,1360000.0,-0.4411629726715402
5268,3,2,84,3000000.0,-0.35831878296046193
5269,3,1,104,5340000.0,-0.24011426837270394
5270,5,4,360,16500000.0,0.3236303396612188
5271,3,1,52,2300000.0,-0.39367910783714166
5272,2,1,44,1020000.0,-0.45833798761164174
5273,5,6,295,18500000.0,0.4246598393088752
5274,3,1,65,9860000.0,-0.01178759916900048
5275,3,1,52,3000000.0,-0.35831878296046193
5276,4,4,160,10900000.0,0.04074774064778085
5277,5,3,142,7800000.0,-0.11584798380608657
5278,4,4,160,10900000.0,0.04074774064778085
5279,3,1,42,2120000.0,-0.40277176280543076
5280,3,1,42,2380000.0,-0.3896379278512354
5281,4,3,100,8900000.0,-0.06028175899987555
5282,0,1,22,530000.0,-0.48309021502531757
5283,5,3,142,11100000.0,0.05085069061254649
5284,5,2,185,11800000.0,0.08621101548922623
5285,4,3,140,10500000.0,0.02054184071824957
5286,5,3,100,6000000.0,-0.20677453348897734
5287,2,1,40,2840000.0,-0.36640114293227444
5288,3,2,65,4280000.0,-0.29365990318596186
5289,4,3,240,11000000.0,0.04579921563016367
5290,4,3,190,9000000.0,-0.055230284017492734
5291,5,3,100,7550000.0,-0.12847667126204362
5292,3,4,175,19500000.0,0.4751745891327034
5293,2,1,46,4200000.0,-0.2977010831718681
5294,5,4,419,14500000.0,0.22260084001356237
5295,2,1,35,1710000.0,-0.4234828102332003
5296,5,3,100,7600000.0,-0.1259509337708522
5297,5,3,100,7600000.0,-0.1259509337708522
5298,0,1,56,1210000.0,-0.4487401851451144
5299,7,3,166,18000000.0,0.3994024643969611
5300,2,1,36,3040000.0,-0.3562981929675088
5301,3,2,70,5100000.0,-0.2522378083304227
5302,5,4,419,14500000.0,0.22260084001356237
5303,2,1,35,1710000.0,-0.4234828102332003
5304,5,3,100,7600000.0,-0.1259509337708522
5305,5,3,100,7600000.0,-0.1259509337708522
5306,2,1,35,1860000.0,-0.4159055977596261
5307,0,1,56,1210000.0,-0.4487401851451144
5308,7,3,166,18000000.0,0.3994024643969611
5309,2,1,36,3040000.0,-0.3562981929675088
5310,2,1,42,2340000.0,-0.39165851784418854
5311,0,1,22,1500000.0,-0.43409090769620423
5312,2,1,50,3280000.0,-0.34417465300979005
5313,2,1,46,3150000.0,-0.3507415704868877
5314,3,3,114,5800000.0,-0.21687748345374297
5315,4,3,191,5270000.0,-0.24365030086037193
5316,2,1,42,2690000.0,-0.3739783554058487
5317,2,1,46,3290000.0,-0.34366950551155173
5318,5,3,142,9950000.0,-0.007241271684855941
5319,0,1,22,1680000.0,-0.42499825272791514
5320,3,1,42,2000000.0,-0.40883353278429013
5321,3,2,80,4800000.0,-0.26739223327757117
5322,3,2,66,8220000.000000001,-0.09463178888007868
5323,4,2,125,4500000.0,-0.28254665822471964
5324,3,1,42,2100000.0,-0.4037820578019073
5325,4,3,83,8890000.0,-0.06078690649811383
5326,2,1,42,2860000.0,-0.3653908479357979
5327,0,1,22,1680000.0,-0.42499825272791514
5328,3,1,42,2320000.0,-0.3926688128406651
5329,0,1,24,1000000.0,-0.45934828260811833
5330,3,2,85,4640000.0,-0.27547459324938367
5331,4,5,525,40400000.0,1.5309328604507126
5332,3,3,101,9530000.0,-0.028457466610863784
5333,2,1,52,5070000.0,-0.25375325082513756
5334,2,2,53,5000000.0,-0.25728928331280554
5335,6,4,150,1400000.0,-0.4391423826785871
5336,2,2,46,3010000.0,-0.35781363546222367
5337,4,3,220,30000000.0,1.0055794622828995
5338,2,1,36,2240000.0,-0.3967099928265714
5339,5,3,142,8590000.0,-0.07594133144526229
5340,7,7,600,38000000.0,1.409697460873525
5341,0,1,24,670000.0,-0.47601815004998166
5342,4,3,136,8050000.000000001,-0.10321929635012947
5343,0,2,100,10000000.0,-0.004715534193664531
5344,3,2,80,5200000.0,-0.24718633334803988
5345,4,3,85,6070000.0,-0.20323850100130936
5346,2,1,44,1790000.0,-0.41944163024729403
5347,3,2,49,1990000.0,-0.4093386802825284
5348,2,1,44,1900000.0,-0.413885007766673
5349,2,1,35,1800000.0,-0.41893648274905576
5350,2,1,42,2990000.0,-0.3588239304587002
5351,2,1,42,2120000.0,-0.40277176280543076
5352,6,7,480,25500000.0,0.7782630880756726
5353,5,5,350,36000000.0,1.3086679612258687
5354,2,1,35,1640000.0,-0.42701884272086826
5355,7,7,368,27500000.0,0.879292587723329
5356,3,1,42,2140000.0,-0.40176146780895416
5357,2,1,94,6430000.0,-0.1850531910647312
5358,4,3,85,9630000.0,-0.023405991628480966
5359,3,2,72,4740000.0,-0.2704231182670009
5360,3,2,118,2960000.0,-0.36033937295341506
5361,2,1,24,1000000.0,-0.45934828260811833
5362,2,1,44,1790000.0,-0.41944163024729403
5363,4,3,265,36100000.0,1.3137194362082514
5364,4,4,240,19000000.0,0.4499172142207893
5365,2,2,53,6010000.0,-0.20626938599073905
5366,3,2,60,2900000.0,-0.3633702579428447
5367,2,1,36,2220000.0,-0.3977202878230479
5368,3,1,42,2000000.0,-0.40883353278429013
5369,3,2,66,5610000.0,-0.22647528592027033
5370,0,1,22,999000.0,-0.45939879735794215
5371,2,1,46,2150000.0,-0.4012563203107159
5372,5,4,480,20000000.0,0.5004319640446174
5373,2,1,46,2150000.0,-0.4012563203107159
5374,2,2,53,5050000.0,-0.25476354582161415
5375,3,2,66,5610000.0,-0.22647528592027033
5376,4,3,150,9800000.0,-0.014818484158430172
5378,3,2,60,1590000.0,-0.4295445802120597
5379,3,2,54,3310000.0,-0.3426592105150752
5380,4,3,120,5400000.0,-0.23708338338327425
5381,3,2,60,3900000.0,-0.3128555081190165
5382,4,4,236,11200000.0,0.05590216559492931
5383,5,3,142,10500000.0,0.02054184071824957
5384,2,1,48,2300000.0,-0.39367910783714166
5385,3,1,40,1900000.0,-0.413885007766673
5386,2,1,30,1300000.0,-0.44419385766096986
5387,3,1,42,2010000.0,-0.40832838528605186
5388,3,3,100,7200000.0,-0.1461568337003835
5389,5,5,300,15000000.0,0.24785821492547647
5390,3,2,161,23900000.0,0.6974394883575474
5391,4,3,170,14200000.0,0.2074464150664139
5392,3,4,242,19300000.0,0.4650716391679377
5393,2,1,44,2200000.0,-0.3987305828195245
5394,3,3,211,28400000.0,0.9247558625647744
5395,2,1,46,5880000.0,-0.21283630346783672
5396,3,2,90,6580000.0,-0.17747597859115696
5397,4,2,125,4500000.0,-0.28254665822471964
5398,2,1,40,2540000.0,-0.3815555678794229
5399,3,2,54,3900000.0,-0.3128555081190165
5400,3,1,42,2320000.0,-0.3926688128406651
5401,4,3,211,43000000.0,1.662271209992666
5402,3,2,750,10000000.0,-0.004715534193664531
5403,2,1,40,2560000.0,-0.3805452728829463
5404,3,2,145,10500000.0,0.02054184071824957
5405,2,2,53,5000000.0,-0.25728928331280554
5406,2,1,44,1980000.0,-0.40984382778076667
5407,3,2,111,6200000.0,-0.19667158352421168
5408,3,1,221,2000000.0,-0.40883353278429013
5409,2,1,40,5160000.0,-0.249206923340993
5410,5,3,146,7630000.0,-0.12443549127613736
5411,2,1,40,2890000.0,-0.36387540544108304
5412,5,3,142,8590000.0,-0.07594133144526229
5413,3,2,66,5900000.0,-0.21182600847136016
5414,2,2,53,4860000.0,-0.26436134828814145
5415,4,3,136,8050000.000000001,-0.10321929635012947
5416,4,3,207,57100000.0,2.3745291825086436
5417,3,2,60,3070000.0,-0.35478275047279395
5418,0,1,20,880000.0,-0.4654100525869777
5419,2,1,46,2070000.0,-0.40529750029662215
5420,4,3,110,7500000.0,-0.13100240875323502
5421,4,3,110,7500000.0,-0.13100240875323502
5422,3,2,207,8000000.0,-0.10574503384132093
5423,3,2,60,3070000.0,-0.35478275047279395
5424,3,2,89,8000000.0,-0.10574503384132093
5425,2,1,36,2240000.0,-0.3967099928265714
5426,4,3,129,12000000.0,0.09631396545399187
5427,0,1,36,650000.0,-0.4770284450464582
5428,0,1,42,2020000.0,-0.40782323778781354
5429,2,1,69,1500000.0,-0.43409090769620423
5430,4,2,100,7500000.0,-0.13100240875323502
5431,3,3,70,4160000.0,-0.29972167316482123
5432,0,1,44,1570000.0,-0.43055487520853625
5433,3,2,60,5000000.0,-0.25728928331280554
5434,2,1,42,2860000.0,-0.3653908479357979
5435,2,1,44,1900000.0,-0.413885007766673
5436,4,3,206,12900000.0,0.14177724029543726
5437,2,1,46,3660000.0,-0.32497904807673533
5438,8,9,0,28000000.0,0.904549962635243
5439,3,1,42,2000000.0,-0.40883353278429013
5440,4,2,150,3000000.0,-0.35831878296046193
5441,3,2,66,5190000.0,-0.24769148084627818
5442,4,2,80,4950000.0,-0.25981502080399693
5443,7,6,339,48100000.0,1.91989643409419
5444,2,1,42,1640000.0,-0.42701884272086826
5445,0,1,44,1570000.0,-0.43055487520853625
5446,3,2,60,5000000.0,-0.25728928331280554
5447,3,1,42,1760000.0,-0.4209570727420089
5448,5,3,180,11900000.0,0.09126249047160905
5449,4,3,206,12900000.0,0.14177724029543726
5450,2,1,46,3660000.0,-0.32497904807673533
5451,8,9,0,28000000.0,0.904549962635243
5452,3,2,60,5080000.0,-0.2532481033268993
5453,4,2,150,3000000.0,-0.35831878296046193
5454,3,2,66,5190000.0,-0.24769148084627818
5455,4,2,80,4950000.0,-0.25981502080399693
5456,2,2,44,1900000.0,-0.413885007766673
5457,7,6,339,48100000.0,1.91989643409419
5458,3,1,42,2090000.0,-0.4042872053001456
5459,2,1,42,1640000.0,-0.42701884272086826
5460,3,3,80,4600000.0,-0.2774951832423368
5461,2,1,36,2300000.0,-0.39367910783714166
5462,2,2,53,4560000.0,-0.2795157732352899
5463,0,1,30,600000.0,-0.4795541825376496
5464,5,3,166,11100000.0,0.05085069061254649
5465,2,2,53,4700000.0,-0.272443708259954
5466,4,4,211,20900000.0,0.5458952388860628
5467,5,3,176,9790000.0,-0.015323631656668453
5468,2,2,100,4750000.0,-0.26991797076876256
5469,3,2,66,5860000.0,-0.21384659846431328
5470,2,2,100,4750000.0,-0.26991797076876256
5471,2,2,53,3300000.0,-0.34316435801331346
5472,2,1,52,13800000.0,0.18724051513688264
5473,2,2,60,4600000.0,-0.2774951832423368
5474,5,3,142,11600000.0,0.07610806552446059
5475,2,1,44,1940000.0,-0.4118644177737198
5476,4,2,170,25000000.0,0.7530057131637584
5477,3,1,42,2270000.0,-0.3951945503318565
5478,2,1,44,1860000.0,-0.4159055977596261
5479,2,1,44,1700000.0,-0.4239879577314386
5480,3,2,91,2000000.0,-0.40883353278429013
5482,0,1,44,1800000.0,-0.41893648274905576
5483,5,3,142,8500000.0,-0.08048765892940683
5484,5,3,166,9000000.0,-0.055230284017492734
5485,2,1,46,4570000.0,-0.27901062573705165
5486,4,3,265,36100000.0,1.3137194362082514
5487,3,3,130,7300000.0,-0.14110535871800067
5488,4,5,368,53000000.0,2.167418708230948
5489,4,3,92,4800000.0,-0.26739223327757117
5490,5,4,500,22000000.0,0.6014614636922738
5491,3,2,142,11600000.0,0.07610806552446059
5492,2,2,44,1700000.0,-0.4239879577314386
5493,5,3,166,10800000.0,0.035696265665398026
5494,3,4,66,5000000.0,-0.25728928331280554
5495,2,1,43,2510000.0,-0.38307101037413777
5496,4,3,83,6710000.0,-0.17090906111405932
5497,3,2,65,8060000.000000001,-0.10271414885189119
5498,5,3,166,11000000.0,0.04579921563016367
5499,2,1,52,7780000.0,-0.11685827880256314
5500,2,1,40,3320000.0,-0.34215406301683693
5501,5,5,200,9000000.0,-0.055230284017492734
5502,0,1,22,998000.0,-0.45944931210776596
5503,3,1,42,1900000.0,-0.413885007766673
5504,3,2,140,8000000.0,-0.10574503384132093
5505,2,1,36,1880000.0,-0.4148953027631495
5506,2,1,40,5000000.0,-0.25728928331280554
5507,2,2,53,5360000.0,-0.23910397337622738
5508,2,1,36,3450000.0,-0.33558714553973923
5509,2,1,26,1000000.0,-0.45934828260811833
5510,2,1,42,1860000.0,-0.4159055977596261
5511,3,2,90,3470000.0,-0.3345768505432627
5512,3,2,66,5860000.0,-0.21384659846431328
5513,4,3,93,10100000.0,0.00033594078871828893
5514,5,3,100,7540000.0,-0.1289818187602819
5515,5,3,100,9480000.0,-0.030983204102055194
5516,2,2,53,5030000.0,-0.2557738408180907
5517,3,1,54,2810000.0,-0.3679165854269893
5518,0,1,22,650000.0,-0.4770284450464582
5519,5,3,166,14200000.0,0.2074464150664139
5520,4,2,100,6980000.0,-0.1572700786616257
5521,5,3,96,10000000.0,-0.004715534193664531
5522,4,3,90,5700000.0,-0.22192895843612578
5523,5,5,650,16000000.0,0.2983729647493047
5524,3,2,120,6300000.0,-0.19162010854182887
5525,5,3,100,7230000.0,-0.14464139120566866
5526,3,1,42,1760000.0,-0.4209570727420089
5527,3,2,60,5080000.0,-0.2532481033268993
5528,5,3,142,12100000.0,0.10136544043637469
5529,4,3,193,15500000.0,0.2731155898373906
5530,3,2,66,5860000.0,-0.21384659846431328
5531,3,1,53,2440000.0,-0.3866070428618057
5532,4,2,83,6740000.0,-0.16939361861934446
5533,4,4,270,30000000.0,1.0055794622828995
5534,2,2,53,5030000.0,-0.2557738408180907
5535,4,2,120,6300000.0,-0.19162010854182887
5536,0,1,22,1220000.0,-0.4482350376468761
5537,5,4,395,23000000.0,0.651976213516102
5538,3,1,42,2080000.0,-0.4047923527983839
5539,3,1,42,1800000.0,-0.41893648274905576
5540,7,7,800,45000000.0,1.7633007096403224
5541,7,7,800,45000000.0,1.7633007096403224
5542,2,1,53,4720000.0,-0.2714334132634774
5543,2,1,52,1850000.0,-0.41641074525786437
5544,2,2,40,5130000.0,-0.25072236583570784
5545,4,3,240,11800000.0,0.08621101548922623
5546,5,3,100,7020000.0,-0.15524948866867255
5547,2,1,40,2130000.0,-0.4022666153071925
5548,4,4,398,36500000.0,1.3339253361377827
5549,3,1,50,2920000.0,-0.3623599629463682
5550,3,2,99,4950000.0,-0.25981502080399693
5551,3,2,64,6130000.0,-0.20020761601187967
5552,3,2,161,18200000.0,0.4095054143617267
5553,2,2,55,3090000.0,-0.3537724554763174
5554,5,5,398,40000000.0,1.5107269605211815
5555,2,1,29,980000.0,-0.46035857760459487
5556,4,2,112,3700000.0,-0.3229584580837822
5557,2,2,44,1900000.0,-0.413885007766673
5558,2,2,70,1760000.0,-0.4209570727420089
5559,2,1,52,13800000.0,0.18724051513688264
5560,3,1,42,1900000.0,-0.413885007766673
5561,7,6,500,58000000.0,2.419992457350089
5562,4,2,167,8080000.0,-0.10170385385541468
5563,3,2,110,4500000.0,-0.28254665822471964
5564,2,1,51,1560000.0,-0.4310600227067745
5565,3,2,64,6130000.0,-0.20020761601187967
5566,2,2,70,1760000.0,-0.4209570727420089
5567,2,2,55,3090000.0,-0.3537724554763174
5568,2,1,29,980000.0,-0.46035857760459487
5569,7,6,500,58000000.0,2.419992457350089
5570,3,1,42,1900000.0,-0.413885007766673
5571,3,2,110,4500000.0,-0.28254665822471964
5572,2,1,51,1560000.0,-0.4310600227067745
5573,4,2,167,8080000.0,-0.10170385385541468
5574,2,1,36,3140000.0,-0.35124671798512597
5575,3,2,49,3300000.0,-0.34316435801331346
5576,2,1,36,2080000.0,-0.4047923527983839
5577,3,1,36,1620000.0,-0.42802913771734485
5578,4,4,267,31000000.0,1.0560942121067276
5579,3,2,111,7500000.0,-0.13100240875323502
5580,2,1,46,5330000.0,-0.2406194158709422
5581,4,3,83,8240000.0,-0.09362149388360216
5582,2,1,35,1520000.0,-0.43308061269972764
5583,3,1,45,2150000.0,-0.4012563203107159
5584,2,1,36,1980000.0,-0.40984382778076667
5585,2,1,66,2390000.0,-0.38913278035299714
5586,4,3,491,15000000.0,0.24785821492547647
5587,2,1,44,1310000.0,-0.4436887101627316
5588,3,1,54,2900000.0,-0.3633702579428447
5589,3,4,125,11800000.0,0.08621101548922623
5590,2,1,42,1780000.0,-0.41994677774553235
5591,3,3,242,18800000.0,0.4398142642560236
5592,4,5,255,27900000.0,0.8994984876528602
5593,3,2,45,1800000.0,-0.41893648274905576
5594,2,2,35,4110000.000000001,-0.30224741065601257
5595,3,2,135,9500000.0,-0.02997290910557863
5596,3,1,52,2280000.0,-0.39468940283361825
5597,4,3,320,42000000.0,1.611756460168838
5598,0,1,24,999000.0,-0.45939879735794215
5599,4,3,211,14000000.0,0.19734346510164827
5600,0,1,42,2510000.0,-0.38307101037413777
5601,4,4,210,13000000.0,0.14682871527782007
5602,5,4,166,24100000.0,0.7075424383223131
5603,2,1,35,2890000.0,-0.36387540544108304
5604,4,4,288,22000000.0,0.6014614636922738
5605,2,1,44,1660000.0,-0.42600854772439173
5606,2,1,60,1900000.0,-0.413885007766673
5607,3,1,42,2100000.0,-0.4037820578019073
5608,3,3,201,17000000.0,0.3488877145731329
5609,4,4,172,18000000.0,0.3994024643969611
5610,3,2,230,11800000.0,0.08621101548922623
5611,3,2,101,4600000.0,-0.2774951832423368
5612,2,2,80,4100000.0,-0.3027525581542509
5613,2,1,120,3320000.0,-0.34215406301683693
5614,3,3,212,10500000.0,0.02054184071824957
5615,3,3,156,6160000.0,-0.1986921735171648
5616,2,1,40,2200000.0,-0.3987305828195245
5617,2,1,44,1700000.0,-0.4239879577314386
5618,0,1,37,1000000.0,-0.45934828260811833
5619,5,3,365,30000000.0,1.0055794622828995
5620,2,2,44,1700000.0,-0.4239879577314386
5621,3,1,42,1210000.0,-0.4487401851451144
5622,3,2,73,4830000.0,-0.2658767907828563
5623,0,1,24,1120000.0,-0.45328651262925895
5624,3,3,75,8750000.0,-0.06785897147344978
5625,4,4,180,15800000.0,0.288270014784539
5626,4,4,380,28000000.0,0.904549962635243
5627,4,4,219,23500000.0,0.6772335884280162
5628,2,1,35,1800000.0,-0.41893648274905576
5629,2,1,38,2990000.0,-0.3588239304587002
5630,0,1,24,1080000.0,-0.4553071026222121
5631,0,1,22,1050000.0,-0.45682254511692694
5632,4,2,170,5800000.0,-0.21687748345374297
5633,3,1,42,2020000.0,-0.40782323778781354
5634,2,1,50,2050000.0,-0.40630779529309874
5635,2,1,36,2060000.0,-0.4058026477948604
5637,2,1,52,1800000.0,-0.41893648274905576
5638,3,2,60,4600000.0,-0.2774951832423368
5639,2,1,66,2390000.0,-0.38913278035299714
5640,5,3,142,7910000.0,-0.11029136132546546
5641,3,4,140,11800000.0,0.08621101548922623
5643,3,2,61,3280000.0,-0.34417465300979005
5644,3,2,135,8500000.0,-0.08048765892940683
5645,3,3,255,25500000.0,0.7782630880756726
5646,4,4,475,47000000.0,1.8643302092879788
5647,4,2,101,5500000.0,-0.23203190840089144
5648,3,1,54,1800000.0,-0.41893648274905576
5649,4,4,461,36500000.0,1.3339253361377827
5650,3,4,216,15800000.0,0.288270014784539
5652,5,3,225,8000000.0,-0.10574503384132093
5653,4,4,185,12000000.0,0.09631396545399187
5654,4,4,210,13000000.0,0.14682871527782007
5656,4,2,91,5000000.0,-0.25728928331280554
5657,0,1,22,650000.0,-0.4770284450464582
5658,4,5,298,27400000.0,0.8742411127409462
5659,4,4,570,64000000.0,2.7230809562930585
5660,2,2,53,4470000.0,-0.2840621007194345
5661,4,4,450,24000000.0,0.7024909633399302
5662,3,1,42,2280000.0,-0.39468940283361825
5663,4,4,500,48800000.0,1.9552567589708696
5664,4,4,280,25000000.0,0.7530057131637584
5665,4,4,475,47000000.0,1.8643302092879788
5666,4,2,101,5500000.0,-0.23203190840089144
5667,3,1,54,1800000.0,-0.41893648274905576
5668,4,4,461,36500000.0,1.3339253361377827
5669,3,4,216,15800000.0,0.288270014784539
5670,5,3,225,8000000.0,-0.10574503384132093
5672,4,4,570,64000000.0,2.7230809562930585
5674,4,4,240,30000000.0,1.0055794622828995
5675,4,5,298,27400000.0,0.8742411127409462
5676,2,2,53,4470000.0,-0.2840621007194345
5677,4,3,292,66900000.00000001,2.8695737307821605
5678,0,1,22,650000.0,-0.4770284450464582
5679,3,2,53,5070000.0,-0.25375325082513756
5680,4,2,74,5160000.0,-0.249206923340993
5681,2,1,36,1970000.0,-0.410348975279005
5682,2,1,44,1500000.0,-0.43409090769620423
5683,2,2,172,4500000.0,-0.28254665822471964
5684,3,2,97,10800000.0,0.035696265665398026
5685,3,1,35,1810000.0,-0.4184313352508175
5686,2,2,92,2660000.0,-0.37549379790056353
5687,4,4,503,66099999.99999999,2.829161930923097
5688,3,2,110,6080000.0,-0.20273335350307106
5689,0,1,22,1620000.0,-0.42802913771734485
5691,2,1,38,2630000.0,-0.3770092403952784
5692,2,1,69,2370000.0,-0.3901430753494737
5693,2,1,36,1890000.0,-0.41439015526491124
5694,2,1,46,2800000.0,-0.36842173292522756
5695,4,4,240,11500000.0,0.07105659054207777
5696,4,1,150,4600000.0,-0.2774951832423368
5697,4,3,370,19500000.0,0.4751745891327034
5698,4,2,100,8650000.0,-0.0729104464558326
5699,4,2,60,5430000.0,-0.2355679408885594
5700,3,2,84,4500000.0,-0.28254665822471964
5701,5,5,142,14000000.0,0.19734346510164827
5702,4,3,185,18500000.0,0.4246598393088752
5703,2,1,44,1930000.0,-0.4123695652719581
5704,4,3,155,13500000.0,0.17208609018973417
5705,2,2,48,3040000.0,-0.3562981929675088
5706,3,2,90,4240000.0,-0.295680493178915
5707,0,1,24,1120000.0,-0.45328651262925895
5708,0,1,42,2120000.0,-0.40277176280543076
5709,3,3,270,28000000.0,0.904549962635243
5710,4,3,310,30000000.0,1.0055794622828995
5711,3,1,42,1670000.0,-0.4255034002261534
5712,4,2,152,3500000.0,-0.33306140804854784
5713,12,10,270,7500000.0,-0.13100240875323502
5714,2,2,100,3650000.0,-0.3254841955749736
5715,4,3,98,11000000.0,0.04579921563016367
5716,3,3,103,6410000.0,-0.18606348606120776
5717,3,3,70,3780000.0,-0.31891727809787596
5718,2,1,40,3130000.0,-0.35175186548336423
5719,3,2,166,12000000.0,0.09631396545399187
5720,3,2,85,4000000.0,-0.30780403313663374
5721,5,3,110,7200000.0,-0.1461568337003835
5722,2,1,46,3490000.0,-0.3335665555467861
5723,10,5,385,16000000.0,0.2983729647493047
5724,4,3,292,66900000.00000001,2.8695737307821605
5725,10,8,750,12000000.0,0.09631396545399187
5726,4,3,76,6180000.0,-0.19768187852068825
5727,0,1,22,600000.0,-0.4795541825376496
5728,4,2,74,5160000.0,-0.249206923340993
5729,2,1,72,4500000.0,-0.28254665822471964
5730,2,1,36,1970000.0,-0.410348975279005
5731,4,3,155,8500000.0,-0.08048765892940683
5732,2,2,115,4900000.0,-0.2623407582951883
5733,3,3,103,6410000.0,-0.18606348606120776
5734,3,2,75,4930000.0,-0.2608253158004735
5735,4,3,98,11000000.0,0.04579921563016367
5736,2,2,100,3650000.0,-0.3254841955749736
5737,3,3,70,3780000.0,-0.31891727809787596
5738,3,2,83,7610000.0,-0.12544578627261393
5739,2,1,40,3130000.0,-0.35175186548336423
5740,3,2,166,12000000.0,0.09631396545399187
5741,3,2,85,4000000.0,-0.30780403313663374
5742,2,1,46,3490000.0,-0.3335665555467861
5743,5,3,110,7200000.0,-0.1461568337003835
5744,10,5,385,16000000.0,0.2983729647493047
5745,10,8,750,12000000.0,0.09631396545399187
5746,2,1,72,4500000.0,-0.28254665822471964
5747,4,3,76,6180000.0,-0.19768187852068825
5748,0,1,22,600000.0,-0.4795541825376496
5749,2,2,115,4900000.0,-0.2623407582951883
5750,0,1,36,650000.0,-0.4770284450464582
5752,4,3,155,8500000.0,-0.08048765892940683
5753,2,1,84,2440000.0,-0.3866070428618057
5754,3,2,64,3630000.0,-0.32649449057145014
5755,33,2,148,10000000.0,-0.004715534193664531
